CANMOREID,URL,XCOORD,YCOORD,Geological,Palaeolithic,Mesolithic,Neolithic,Bronze_Age,Iron_Age,Early_Medieval,Later_Medieval,Pre_Industrial,Post_Industrial,Modern,Term_Count
301534,https://canmore.org.uk/site/301534/,330299,704552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,6
303112,https://canmore.org.uk/site/303112/,326372,690103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,86
303370,https://canmore.org.uk/site/303370/,324999,718954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.03,57.97,34
303372,https://canmore.org.uk/site/303372/,324898,717846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13
303373,https://canmore.org.uk/site/303373/,327045,715829,0.0,0.0,0.0,0.0,0.0,5.52,5.52,5.52,5.52,16.56,61.37,26
300388,https://canmore.org.uk/site/300388/,342622,720903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62,47.89,38.49,18
303360,https://canmore.org.uk/site/303360/,331505,694409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,70.29,4
303361,https://canmore.org.uk/site/303361/,328709,705676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,91.75,19
303362,https://canmore.org.uk/site/303362/,328791,703349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,85.71,10
303363,https://canmore.org.uk/site/303363/,328409,703241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58,90.42,16
303364,https://canmore.org.uk/site/303364/,331922,707762,0.0,0.0,0.0,0.0,0.0,14.06,0.0,0.0,0.0,8.23,77.71,18
303365,https://canmore.org.uk/site/303365/,331788,707198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.13,80.87,19
303366,https://canmore.org.uk/site/303366/,331470,709790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,16.33,76.77,22
303367,https://canmore.org.uk/site/303367/,330771,708366,0.0,0.0,0.0,0.0,0.0,7.14,7.14,7.14,7.14,12.19,59.26,19
304900,https://canmore.org.uk/site/304900/,334622,700198,0.0,0.0,0.0,0.0,0.0,10.84,10.84,10.84,10.84,28.69,27.93,117
300940,https://canmore.org.uk/site/300940/,313056,680774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.43,43.29,43.29,59
301121,https://canmore.org.uk/site/301121/,353727,715517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.39,30.39,31.77,7.45,65
304487,https://canmore.org.uk/site/304487/,330816,710166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.17,56.83,33
305230,https://canmore.org.uk/site/305230/,330380,712850,0.0,0.0,0.0,1.46,1.46,1.46,1.46,18.65,32.2,34.56,8.75,113
302743,https://canmore.org.uk/site/302743/,340449,718308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.01,36.11,43.89,22
306916,https://canmore.org.uk/site/306916/,313121,685779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,70.29,4
306917,https://canmore.org.uk/site/306917/,311562,686183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.41,69.59,11
304491,https://canmore.org.uk/site/304491/,330763,707909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11
304340,https://canmore.org.uk/site/304340/,352015,705271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56,19.25,42.4,25.79,70
304835,https://canmore.org.uk/site/304835/,347907,715958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.04,42.48,42.48,16
305425,https://canmore.org.uk/site/305425/,301197,686503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,8
305724,https://canmore.org.uk/site/305724/,349490,715920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,12
306194,https://canmore.org.uk/site/306194/,337362,700093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,28
306207,https://canmore.org.uk/site/306207/,338855,714152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.04,54.96,27
306209,https://canmore.org.uk/site/306209/,345351,711488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,14.91,25.45,44.73,8
306210,https://canmore.org.uk/site/306210/,346070,712814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.52,12.52,29.63,45.32,10
306211,https://canmore.org.uk/site/306211/,346313,714150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99,11.99,33.88,42.14,20
306212,https://canmore.org.uk/site/306212/,346052,717235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16,10.16,36.76,42.92,13
306215,https://canmore.org.uk/site/306215/,336294,715215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6
306216,https://canmore.org.uk/site/306216/,335225,716331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.62,62.38,14
306217,https://canmore.org.uk/site/306217/,333777,716942,0.0,0.0,0.0,0.0,0.0,0.0,17.45,17.45,17.45,23.82,23.82,41
306218,https://canmore.org.uk/site/306218/,332275,717466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14,80.86,7
306219,https://canmore.org.uk/site/306219/,330741,717918,0.0,0.0,0.0,0.0,0.0,14.99,14.99,14.99,14.99,19.31,20.74,61
306220,https://canmore.org.uk/site/306220/,329178,718310,0.0,0.0,0.0,14.6,0.0,0.0,14.6,14.6,14.6,19.92,21.67,49
306221,https://canmore.org.uk/site/306221/,327711,718049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.56,55.44,16
306222,https://canmore.org.uk/site/306222/,326711,716934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14,80.86,7
306223,https://canmore.org.uk/site/306223/,325264,717134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,70.29,4
306224,https://canmore.org.uk/site/306224/,324152,718242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,70.29,4
306225,https://canmore.org.uk/site/306225/,322611,717964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,70.29,4
306226,https://canmore.org.uk/site/306226/,335934,714378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,70.29,4
306653,https://canmore.org.uk/site/306653/,346050,717236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,85.71,10
306662,https://canmore.org.uk/site/306662/,350238,715382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,5
306665,https://canmore.org.uk/site/306665/,325238,711949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,5
306667,https://canmore.org.uk/site/306667/,320989,710147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,5
305880,https://canmore.org.uk/site/305880/,348757,703445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.88,10.88,25.75,52.49,12
305882,https://canmore.org.uk/site/305882/,329408,706202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98,9.98,28.19,51.85,25
305892,https://canmore.org.uk/site/305892/,331863,708226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66,9.66,27.29,53.39,26
305893,https://canmore.org.uk/site/305893/,334424,710146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,8.57,24.22,58.64,30
305894,https://canmore.org.uk/site/305894/,335527,711261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,8.57,24.22,58.64,30
305860,https://canmore.org.uk/site/305860/,352693,714486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33,54.67,9
305861,https://canmore.org.uk/site/305861/,353269,712993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.27,63.73,6
305862,https://canmore.org.uk/site/305862/,353553,711439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,70.29,4
305863,https://canmore.org.uk/site/305863/,354227,710014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,70.29,4
305864,https://canmore.org.uk/site/305864/,354635,708446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33,54.67,9
305865,https://canmore.org.uk/site/305865/,355379,707048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,5
305866,https://canmore.org.uk/site/305866/,355705,705547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33,54.67,9
305867,https://canmore.org.uk/site/305867/,356224,704080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14,80.86,7
305925,https://canmore.org.uk/site/305925/,335779,698996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.88,68.12,17
305930,https://canmore.org.uk/site/305930/,341903,717810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,4.81,28.86,61.52,32
305931,https://canmore.org.uk/site/305931/,344895,721864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.47,16.47,28.11,38.96,7
305932,https://canmore.org.uk/site/305932/,345399,720770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,5
305933,https://canmore.org.uk/site/305933/,344998,719255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.47,33.4,42.13,30
305977,https://canmore.org.uk/site/305977/,346000,726000,0.0,0.0,18.09,81.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
306227,https://canmore.org.uk/site/306227/,334463,713716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.94,63.06,3
306229,https://canmore.org.uk/site/306229/,332996,713075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14,80.86,7
306230,https://canmore.org.uk/site/306230/,331419,712771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,5
306231,https://canmore.org.uk/site/306231/,329825,712646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,70.29,4
306233,https://canmore.org.uk/site/306233/,328237,712925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,5
306234,https://canmore.org.uk/site/306234/,326740,712491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,70.29,4
306236,https://canmore.org.uk/site/306236/,325253,711942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.65,78.35,6
306237,https://canmore.org.uk/site/306237/,323733,711553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14,80.86,7
306239,https://canmore.org.uk/site/306239/,322256,710989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,70.29,4
306242,https://canmore.org.uk/site/306242/,320925,710138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.65,78.35,6
306243,https://canmore.org.uk/site/306243/,319419,709692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,70.29,4
306246,https://canmore.org.uk/site/306246/,317978,709045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.94,63.06,3
306248,https://canmore.org.uk/site/306248/,316655,708144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,70.29,4
306253,https://canmore.org.uk/site/306253/,324024,699265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.59,84.41,9
306254,https://canmore.org.uk/site/306254/,324354,697815,0.0,0.0,0.0,0.0,0.0,10.03,10.03,10.03,10.03,21.25,38.65,23
306255,https://canmore.org.uk/site/306255/,324312,696368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.94,63.06,3
306256,https://canmore.org.uk/site/306256/,324837,694854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,70.29,4
306257,https://canmore.org.uk/site/306257/,325796,694062,0.0,0.0,0.0,0.0,0.0,0.0,15.94,15.94,15.94,31.1,21.08,52
306258,https://canmore.org.uk/site/306258/,330363,693552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6
306260,https://canmore.org.uk/site/306260/,328570,703360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.68,14.68,26.22,44.42,23
306261,https://canmore.org.uk/site/306261/,328218,701924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.27,13.27,23.7,49.76,26
306262,https://canmore.org.uk/site/306262/,328716,700400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.18,10.18,30.54,49.1,13
306263,https://canmore.org.uk/site/306263/,328968,698820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78,5.78,39.53,48.91,47
306264,https://canmore.org.uk/site/306264/,329042,697232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.68,14.68,26.22,44.42,23
306265,https://canmore.org.uk/site/306265/,338195,710832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,5
306801,https://canmore.org.uk/site/306801/,324021,714658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,5
306802,https://canmore.org.uk/site/306802/,328115,712985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.94,63.06,3
306804,https://canmore.org.uk/site/306804/,332997,713075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.94,63.06,3
306809,https://canmore.org.uk/site/306809/,340131,725129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1
306813,https://canmore.org.uk/site/306813/,325187,716996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.36,54.64,29
306815,https://canmore.org.uk/site/306815/,335938,714387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,5
298323,https://canmore.org.uk/site/298323/,354556,712550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27,14.84,44.91,33.97,23
306050,https://canmore.org.uk/site/306050/,341980,723080,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
306051,https://canmore.org.uk/site/306051/,348900,703600,0.0,0.0,0.0,19.07,19.07,19.07,19.07,0.0,0.0,11.86,11.86,36
306052,https://canmore.org.uk/site/306052/,349400,703620,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,4
306053,https://canmore.org.uk/site/306053/,331730,695610,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,4
306166,https://canmore.org.uk/site/306166/,336650,700471,0.0,0.0,0.0,0.0,0.0,2.81,2.81,2.81,2.81,46.7,42.08,57
305978,https://canmore.org.uk/site/305978/,347545,715909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33,54.67,9
305979,https://canmore.org.uk/site/305979/,344404,715219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,70.29,4
305980,https://canmore.org.uk/site/305980/,343009,714596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.09,55.91,7
